provincia,country,lat,long,dates,value
,Togo,8.61950000,0.82480000,2020-08-30,996
,Togo,8.61950000,0.82480000,2020-08-31,1005
,Togo,8.61950000,0.82480000,2020-09-01,1035
,Togo,8.61950000,0.82480000,2020-09-02,1055
,Togo,8.61950000,0.82480000,2020-09-03,1071
,Togo,8.61950000,0.82480000,2020-09-04,1079
,Togo,8.61950000,0.82480000,2020-09-05,1094
,Togo,8.61950000,0.82480000,2020-09-06,1106
,Togo,8.61950000,0.82480000,2020-09-07,1114
,Togo,8.61950000,0.82480000,2020-09-08,1127
,Togo,8.61950000,0.82480000,2020-09-09,1144
,Togo,8.61950000,0.82480000,2020-09-10,1145
,Togo,8.61950000,0.82480000,2020-09-11,1166
,Togo,8.61950000,0.82480000,2020-09-12,1189
,Togo,8.61950000,0.82480000,2020-09-13,1190
,Togo,8.61950000,0.82480000,2020-09-14,1204
,Togo,8.61950000,0.82480000,2020-09-15,1219
,Togo,8.61950000,0.82480000,2020-09-16,1230
,Togo,8.61950000,0.82480000,2020-09-17,1243
,Togo,8.61950000,0.82480000,2020-09-18,1251
,Togo,8.61950000,0.82480000,2020-09-19,1259
,Togo,8.61950000,0.82480000,2020-09-20,1269
,Togo,8.61950000,0.82480000,2020-09-21,1274
,Togo,8.61950000,0.82480000,2020-09-22,1290
,Togo,8.61950000,0.82480000,2020-09-23,1297
,Togo,8.61950000,0.82480000,2020-09-24,1307
,Togo,8.61950000,0.82480000,2020-09-25,1312
,Togo,8.61950000,0.82480000,2020-09-26,1319
,Togo,8.61950000,0.82480000,2020-09-27,1330
,Togo,8.61950000,0.82480000,2020-09-28,1336
,Togo,8.61950000,0.82480000,2020-09-29,1341
,Togo,8.61950000,0.82480000,2020-09-30,1348
,Togo,8.61950000,0.82480000,2020-10-01,1353
,Togo,8.61950000,0.82480000,2020-10-02,1365
,Togo,8.61950000,0.82480000,2020-10-03,1375
,Togo,8.61950000,0.82480000,2020-10-04,1392
,Togo,8.61950000,0.82480000,2020-10-05,1403
,Togo,8.61950000,0.82480000,2020-10-06,1410
,Togo,8.61950000,0.82480000,2020-10-07,1419
,Togo,8.61950000,0.82480000,2020-10-08,1426
,Togo,8.61950000,0.82480000,2020-10-09,1433
,Togo,8.61950000,0.82480000,2020-10-10,1444
,Togo,8.61950000,0.82480000,2020-10-11,1457
,Togo,8.61950000,0.82480000,2020-10-12,1461
,Togo,8.61950000,0.82480000,2020-10-13,1465
,Togo,8.61950000,0.82480000,2020-10-14,1473
,Togo,8.61950000,0.82480000,2020-10-15,1489
,Togo,8.61950000,0.82480000,2020-10-16,1500
,Togo,8.61950000,0.82480000,2020-10-17,1517
,Togo,8.61950000,0.82480000,2020-10-18,1531
,Togo,8.61950000,0.82480000,2020-10-19,1541
,Togo,8.61950000,0.82480000,2020-10-20,1555
,Togo,8.61950000,0.82480000,2020-10-21,1561
,Togo,8.61950000,0.82480000,2020-10-22,1574
,Togo,8.61950000,0.82480000,2020-10-23,1586
,Togo,8.61950000,0.82480000,2020-10-24,1591
,Togo,8.61950000,0.82480000,2020-10-25,1600
,Togo,8.61950000,0.82480000,2020-10-26,1608
,Togo,8.61950000,0.82480000,2020-10-27,1612
,Togo,8.61950000,0.82480000,2020-10-28,1620
,Togo,8.61950000,0.82480000,2020-10-29,1627
,Togo,8.61950000,0.82480000,2020-10-30,1640
,Togo,8.61950000,0.82480000,2020-10-31,1660
,Togo,8.61950000,0.82480000,2020-11-01,1676
,Togo,8.61950000,0.82480000,2020-11-02,1681
,Togo,8.61950000,0.82480000,2020-11-03,1691
,Togo,8.61950000,0.82480000,2020-11-04,1699
,Togo,8.61950000,0.82480000,2020-11-05,1708
,Togo,8.61950000,0.82480000,2020-11-06,1720
,Togo,8.61950000,0.82480000,2020-11-07,1727
,Togo,8.61950000,0.82480000,2020-11-08,1732
,Togo,8.61950000,0.82480000,2020-11-09,1736
,Togo,8.61950000,0.82480000,2020-11-10,1763
,Togo,8.61950000,0.82480000,2020-11-11,1792
,Togo,8.61950000,0.82480000,2020-11-12,1815
,Togo,8.61950000,0.82480000,2020-11-13,1856
,Togo,8.61950000,0.82480000,2020-11-14,1885
,Togo,8.61950000,0.82480000,2020-11-15,1920
,Togo,8.61950000,0.82480000,2020-11-16,1952
,Togo,8.61950000,0.82480000,2020-11-17,2006
,Togo,8.61950000,0.82480000,2020-11-18,2058
,Togo,8.61950000,0.82480000,2020-11-19,2101
,Togo,8.61950000,0.82480000,2020-11-20,2148
,Togo,8.61950000,0.82480000,2020-11-21,2209
,Togo,8.61950000,0.82480000,2020-11-22,2248
,Togo,8.61950000,0.82480000,2020-11-23,2274
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-22,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-23,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-24,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-25,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-26,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-27,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-28,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-29,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-30,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-01-31,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-01,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-02,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-03,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-04,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-05,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-06,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-07,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-08,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-09,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-10,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-11,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-12,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-13,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-14,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-15,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-16,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-17,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-18,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-19,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-20,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-21,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-22,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-23,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-24,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-25,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-26,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-27,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-28,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-02-29,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-01,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-02,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-03,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-04,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-05,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-06,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-07,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-08,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-09,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-10,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-11,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-12,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-13,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-14,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-15,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-16,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-17,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-18,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-19,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-20,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-21,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-22,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-23,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-24,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-25,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-26,0
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-27,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-28,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-29,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-30,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-03-31,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-01,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-02,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-03,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-04,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-05,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-06,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-07,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-08,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-09,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-10,1
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-11,12
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-12,16
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-13,16
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-14,17
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-15,19
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-16,20
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-17,20
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-18,21
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-19,21
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-20,22
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-21,28
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-22,37
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-23,48
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-24,48
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-25,53
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-26,54
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-27,59
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-28,59
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-29,71
,Trinidad and Tobago,10.69180000,-61.22250000,2020-04-30,72
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-01,83
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-02,88
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-03,93
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-04,99
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-05,103
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-06,103
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-07,103
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-08,103
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-09,104
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-10,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-11,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-12,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-13,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-14,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-15,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-16,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-17,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-18,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-19,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-20,107
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-21,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-22,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-23,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-24,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-25,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-26,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-27,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-28,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-29,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-30,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-05-31,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-01,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-02,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-03,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-04,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-05,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-06,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-07,108
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-08,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-09,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-10,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-11,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-12,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-13,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-14,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-15,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-16,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-17,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-18,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-19,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-20,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-21,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-22,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-23,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-24,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-25,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-26,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-27,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-28,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-29,109
,Trinidad and Tobago,10.69180000,-61.22250000,2020-06-30,113
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-01,115
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-02,115
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-03,115
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-04,115
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-05,115
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-06,117
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-07,117
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-08,117
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-09,120
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-10,120
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-11,120
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-12,120
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-13,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-14,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-15,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-16,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-17,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-18,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-19,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-20,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-21,124
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-22,127
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-23,128
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-24,128
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-25,128
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-26,128
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-27,128
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-28,128
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-29,128
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-30,130
,Trinidad and Tobago,10.69180000,-61.22250000,2020-07-31,132
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-01,132
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-02,132
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-03,135
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-04,135
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-05,135
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-06,135
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-07,135
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-08,135
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-09,135
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-10,138
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-11,139
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-12,139
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-13,139
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-14,139
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-15,139
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-16,140
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-17,140
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-18,140
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-19,140
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-20,140
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-21,162
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-22,165
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-23,165
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-24,165
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-25,178
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-26,192
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-27,192
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-28,628
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-29,894
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-30,672
,Trinidad and Tobago,10.69180000,-61.22250000,2020-08-31,676
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-01,685
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-02,691
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-03,700
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-04,707
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-05,717
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-06,724
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-07,734
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-08,743
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-09,749
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-10,755
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-11,762
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-12,766
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-13,772
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-14,787
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-15,798
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-16,810
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-17,1469
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-18,1586
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-19,1695
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-20,1753
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-21,1802
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-22,1871
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-23,1960
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-24,2047
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-25,2122
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-26,2185
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-27,2234
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-28,2275
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-29,2454
,Trinidad and Tobago,10.69180000,-61.22250000,2020-09-30,2560
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-01,2629
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-02,2729
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-03,2802
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-04,2843
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-05,2884
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-06,2951
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-07,3010
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-08,3076
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-09,3150
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-10,3221
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-11,3221
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-12,3303
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-13,3367
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-14,3452
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-15,3502
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-16,3545
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-17,3584
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-18,3652
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-19,3696
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-20,3758
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-21,3822
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-22,3876
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-23,3945
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-24,4018
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-25,4085
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-26,4126
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-27,4186
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-28,4246
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-29,4293
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-30,4455
,Trinidad and Tobago,10.69180000,-61.22250000,2020-10-31,4610
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-01,4763
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-02,4887
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-03,4929
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-04,4993
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-05,5024
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-06,5084
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-07,5127
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-08,5132
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-09,5203
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-10,5238
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-11,5284
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-12,5317
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-13,5343
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-14,5373
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-15,5402
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-16,5440
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-17,5460
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-18,5505
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-19,5531
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-20,5559
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-21,5559
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-22,5610
,Trinidad and Tobago,10.69180000,-61.22250000,2020-11-23,5622
,Tunisia,33.88691700,9.53749900,2020-01-22,0
,Tunisia,33.88691700,9.53749900,2020-01-23,0
,Tunisia,33.88691700,9.53749900,2020-01-24,0
,Tunisia,33.88691700,9.53749900,2020-01-25,0
,Tunisia,33.88691700,9.53749900,2020-01-26,0
,Tunisia,33.88691700,9.53749900,2020-01-27,0
,Tunisia,33.88691700,9.53749900,2020-01-28,0
,Tunisia,33.88691700,9.53749900,2020-01-29,0
,Tunisia,33.88691700,9.53749900,2020-01-30,0
,Tunisia,33.88691700,9.53749900,2020-01-31,0
,Tunisia,33.88691700,9.53749900,2020-02-01,0
,Tunisia,33.88691700,9.53749900,2020-02-02,0
,Tunisia,33.88691700,9.53749900,2020-02-03,0
,Tunisia,33.88691700,9.53749900,2020-02-04,0
,Tunisia,33.88691700,9.53749900,2020-02-05,0
,Tunisia,33.88691700,9.53749900,2020-02-06,0
,Tunisia,33.88691700,9.53749900,2020-02-07,0
,Tunisia,33.88691700,9.53749900,2020-02-08,0
,Tunisia,33.88691700,9.53749900,2020-02-09,0
,Tunisia,33.88691700,9.53749900,2020-02-10,0
,Tunisia,33.88691700,9.53749900,2020-02-11,0
,Tunisia,33.88691700,9.53749900,2020-02-12,0
,Tunisia,33.88691700,9.53749900,2020-02-13,0
,Tunisia,33.88691700,9.53749900,2020-02-14,0
,Tunisia,33.88691700,9.53749900,2020-02-15,0
,Tunisia,33.88691700,9.53749900,2020-02-16,0
,Tunisia,33.88691700,9.53749900,2020-02-17,0
,Tunisia,33.88691700,9.53749900,2020-02-18,0
,Tunisia,33.88691700,9.53749900,2020-02-19,0
,Tunisia,33.88691700,9.53749900,2020-02-20,0
,Tunisia,33.88691700,9.53749900,2020-02-21,0
,Tunisia,33.88691700,9.53749900,2020-02-22,0
,Tunisia,33.88691700,9.53749900,2020-02-23,0
,Tunisia,33.88691700,9.53749900,2020-02-24,0
,Tunisia,33.88691700,9.53749900,2020-02-25,0
,Tunisia,33.88691700,9.53749900,2020-02-26,0
,Tunisia,33.88691700,9.53749900,2020-02-27,0
,Tunisia,33.88691700,9.53749900,2020-02-28,0
,Tunisia,33.88691700,9.53749900,2020-02-29,0
,Tunisia,33.88691700,9.53749900,2020-03-01,0
,Tunisia,33.88691700,9.53749900,2020-03-02,0
